"행정구역(시군구)별","연령별","항목","단위","2025.04 월","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년",
"충청북도","계","총인구수[명]","명","1590735","1578933","1583952","1591625","1594432","1599252","1600007","1600837","1597427","1595058","1593469","1591177",
"충청북도","0세","총인구수[명]","명","7724","12986","13156","12454","11022","10364","9051","8399","8030","7337","7487","7508",
"충청북도","1세","총인구수[명]","명","7511","13545","13341","13491","12723","11429","10712","9382","8730","8312","7638","7706",
"충청북도","2세","총인구수[명]","명","7731","15076","13529","13393","13471","12761","11445","10742","9352","8689","8380","7728",
"충청북도","3세","총인구수[명]","명","8265","14869","15105","13608","13387","13465","12786","11439","10745","9355","8741","8418",
"충청북도","4세","총인구수[명]","명","8604","14834","14770","15097","13606","13401","13533","12815","11395","10697","9331","8750",
"충청북도","5세","총인구수[명]","명","8994","14030","14769","14818","15052","13615","13411","13562","12848","11414","10693","9396",
"충청북도","6세","총인구수[명]","명","10336","14525","13961","14795","14770","15038","13593","13403","13551","12844","11335","10676",
"충청북도","7세","총인구수[명]","명","11189","15447","14435","13968","14750","14795","15087","13663","13438","13602","12803","11375",
"충청북도","8세","총인구수[명]","명","12164","13926","15401","14498","13950","14827","14771","15143","13728","13443","13547","12770",
"충청북도","9세","총인구수[명]","명","13414","13577","13852","15423","14475","13964","14896","14823","15158","13717","13378","13510",
"충청북도","10세","총인구수[명]","명","13347","14883","13537","13866","15388","14507","14024","14962","14851","15129","13720","13360",
"충청북도","11세","총인구수[명]","명","13533","15197","14791","13573","13815","15407","14496","14049","14934","14859","15100","13689",
"충청북도","12세","총인구수[명]","명","14714","15714","15095","14772","13537","13832","15445","14495","14031","14879","14840","15045",
"충청북도","13세","총인구수[명]","명","14802","17798","15634","15131","14768","13560","13893","15518","14521","13981","14882","14815",
"충청북도","14세","총인구수[명]","명","15105","19966","17704","15632","15126","14794","13598","13900","15493","14488","13997","14888",
"충청북도","15세","총인구수[명]","명","14007","19631","19862","17686","15610","15121","14797","13585","13847","15490","14500","14032",
"충청북도","16세","총인구수[명]","명","14338","20435","19569","19903","17657","15599","15093","14799","13622","13808","15477","14491",
"충청북도","17세","총인구수[명]","명","15506","21367","20334","19574","19841","17661","15556","15113","14793","13569","13778","15454",
"충청북도","18세","총인구수[명]","명","14155","21798","21357","20362","19625","19790","17650","15544","15076","14710","13519","13802",
"충청북도","19세","총인구수[명]","명","13524","22101","21745","21296","20459","19442","19805","17414","15243","14969","14633","13420",
"충청북도","20세","총인구수[명]","명","14126","21947","22072","21559","21250","20218","19386","19487","17197","15208","14804","14491",
"충청북도","21세","총인구수[명]","명","14832","21882","21835","21925","21483","21074","20000","19061","19104","17011","15162","14729",
"충청북도","22세","총인구수[명]","명","14724","21703","21803","21608","21689","21160","20676","19444","18503","18794","16806","14984",
"충청북도","23세","총인구수[명]","명","15376","20336","21506","21492","21267","21326","20597","19976","18679","18043","18393","16378",
"충청북도","24세","총인구수[명]","명","17575","18536","20098","21127","21088","21031","20803","19979","19467","18436","17836","17971",
"충청북도","25세","총인구수[명]","명","17460","17783","18335","19709","20682","20775","20598","20436","19617","19370","18191","17451",
"충청북도","26세","총인구수[명]","명","17718","17761","17647","17969","19490","20585","20605","20474","20346","19797","19280","18090",
"충청북도","27세","총인구수[명]","명","18915","17521","17671","17647","17831","19418","20426","20626","20488","20456","19884","19281",
"충청북도","28세","총인구수[명]","명","19700","17998","17508","17507","17493","17870","19308","20416","20648","20522","20616","19795",
"충청북도","29세","총인구수[명]","명","20523","18546","17981","17591","17390","17484","17806","19310","20366","20673","20704","20576",
"충청북도","30세","총인구수[명]","명","20577","19000","18473","17936","17461","17471","17444","17807","19273","20401","20760","20667",
"충청북도","31세","총인구수[명]","명","20557","20985","18948","18480","17913","17483","17481","17300","17863","19289","20560","20788",
"충청북도","32세","총인구수[명]","명","20859","23531","20937","19104","18397","17994","17518","17577","17330","17908","19467","20479",
"충청북도","33세","총인구수[명]","명","19911","23162","23514","21033","19133","18591","17932","17571","17504","17357","17956","19492",
"충청북도","34세","총인구수[명]","명","18122","23063","23143","23554","21003","19148","18618","17987","17662","17604","17449","17997",
"충청북도","35세","총인구수[명]","명","17901","23265","23053","23232","23604","21189","19197","18571","17954","17735","17620","17499",
"충청북도","36세","총인구수[명]","명","17608","20472","23225","23208","23230","23659","21269","19294","18510","18007","17819","17742",
"충청북도","37세","총인구수[명]","명","17697","22226","20540","23235","23271","23318","23821","21266","19355","18505","18084","17845",
"충청북도","38세","총인구수[명]","명","18061","22164","22249","20523","23145","23428","23337","23865","21298","19375","18592","18148",
"충청북도","39세","총인구수[명]","명","18569","22888","22176","22285","20525","23287","23463","23439","23858","21251","19454","18617",
"충청북도","40세","총인구수[명]","명","18657","25399","22865","22254","22324","20634","23288","23574","23431","23922","21253","19418",
"충청북도","41세","총인구수[명]","명","20742","26547","25380","22970","22298","22466","20738","23454","23535","23470","23935","21319",
"충청북도","42세","총인구수[명]","명","23111","25025","26526","25447","22983","22368","22484","20803","23489","23646","23526","24023",
"충청북도","43세","총인구수[명]","명","24217","26883","24934","26556","25414","23123","22423","22598","20790","23533","23656","23578",
"충청북도","44세","총인구수[명]","명","23548","26440","26910","25081","26583","25502","23149","22527","22523","20785","23542","23679",
"충청북도","45세","총인구수[명]","명","23802","28693","26449","26952","25109","26619","25605","23140","22470","22548","20807","23634",
"충청북도","46세","총인구수[명]","명","21647","28357","28685","26523","27039","25228","26721","25607","23127","22502","22604","20851",
"충청북도","47세","총인구수[명]","명","22469","26551","28312","28786","26509","27158","25336","26798","25592","23175","22515","22667",
"충청북도","48세","총인구수[명]","명","21407","25460","26547","28412","28823","26599","27213","25431","26889","25666","23193","22587",
"충청북도","49세","총인구수[명]","명","23537","26371","25525","26656","28514","28926","26640","27262","25481","26943","25671","23268",
"충청북도","50세","총인구수[명]","명","24802","24790","26422","25669","26657","28657","29015","26746","27328","25502","26986","25802",
"충청북도","51세","총인구수[명]","명","27335","22762","24921","26534","25774","26785","28716","29152","26820","27416","25547","27093",
"충청북도","52세","총인구수[명]","명","26409","27822","22791","25030","26605","25875","26865","28953","29197","26839","27458","25687",
"충청북도","53세","총인구수[명]","명","26773","30184","27950","22934","25155","26774","25955","27029","28994","29341","26943","27603",
"충청북도","54세","총인구수[명]","명","27735","27872","30332","28205","23056","25258","26942","26053","27044","29106","29328","27090",
"충청북도","55세","총인구수[명]","명","27737","26378","28055","30497","28357","23194","25404","27127","26133","27193","29251","29454",
